28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
147.232.190.252,22,61.72.254.83,33575,TCP,1926145.000000,2439,192614.500000,3.000000,345770.000000,243,66,1026,5.191717,1266.259809,SSH,11
147.232.190.252,22,61.72.254.83,48421,TCP,2155050.000000,2439,215505.000000,86.000000,384584.000000,243,66,1026,4.640264,1131.760284,SSH,11
147.232.190.252,22,61.72.254.83,58149,TCP,1806103.000000,2439,180610.300000,20.000000,326452.000000,243,66,1026,5.536783,1350.421321,SSH,11
147.232.190.252,22,61.72.254.83,53544,TCP,1810488.000000,2439,181048.800000,136.000000,326535.000000,243,66,1026,5.523373,1347.150602,SSH,11
147.232.190.252,22,61.72.254.83,35880,TCP,1811765.000000,2439,181176.500000,49.000000,326669.000000,243,66,1026,5.519480,1346.201080,SSH,11
147.232.190.252,22,61.72.254.83,56103,TCP,1811055.000000,2439,181105.500000,2.000000,326681.000000,243,66,1026,5.521643,1346.728840,SSH,11
147.232.190.252,22,61.72.254.83,60200,TCP,2151716.000000,2439,215171.600000,75.000000,383907.000000,243,66,1026,4.647453,1133.513902,SSH,11
147.232.190.252,22,61.72.254.83,39213,TCP,1976382.000000,2439,197638.200000,47.000000,354460.000000,243,66,1026,5.059751,1234.073170,SSH,11
147.232.190.252,22,61.72.254.83,40748,TCP,1944872.000000,2439,194487.200000,81.000000,349168.000000,243,66,1026,5.141727,1254.067106,SSH,11
147.232.190.252,22,61.72.254.83,40240,TCP,2140504.000000,2439,214050.400000,20.000000,383138.000000,243,66,1026,4.671797,1139.451269,SSH,11
147.232.190.252,22,61.72.254.83,47662,TCP,1976557.000000,2439,197655.700000,36.000000,354294.000000,243,66,1026,5.059303,1233.963908,SSH,11
147.232.190.252,22,61.72.254.83,54319,TCP,1876556.000000,2439,187655.600000,30.000000,337987.000000,243,66,1026,5.328911,1299.721405,SSH,11
147.232.190.252,22,61.72.254.83,33587,TCP,1814398.000000,2439,181439.800000,38.000000,327486.000000,243,66,1026,5.511470,1344.247514,SSH,11
147.232.190.252,22,61.72.254.83,52530,TCP,1736136.000000,2439,173613.600000,39.000000,314619.000000,243,66,1026,5.759917,1404.843860,SSH,11
147.232.190.252,22,61.72.254.83,57393,TCP,1960091.000000,2439,196009.100000,43.000000,351931.000000,243,66,1026,5.101804,1244.329983,SSH,11
147.232.190.252,22,61.72.254.83,44848,TCP,1747345.000000,2439,174734.500000,46.000000,316415.000000,243,66,1026,5.722968,1395.831962,SSH,11
147.232.190.252,22,61.72.254.83,40242,TCP,2107876.000000,2439,210787.600000,53.000000,376334.000000,243,66,1026,4.744112,1157.088937,SSH,11
147.232.190.252,22,61.72.254.83,36918,TCP,2136776.000000,2439,213677.600000,49.000000,382266.000000,243,66,1026,4.679948,1141.439252,SSH,11
147.232.190.252,22,61.72.254.83,46389,TCP,1871761.000000,2439,187176.100000,61.000000,338023.000000,243,66,1026,5.342562,1303.050977,SSH,11
147.232.190.252,22,61.72.254.83,59187,TCP,1843017.000000,2439,184301.700000,53.000000,332524.000000,243,66,1026,5.425886,1323.373577,SSH,11
147.232.190.252,22,61.72.254.83,35123,TCP,2344766.000000,2439,234476.600000,37.000000,415624.000000,243,66,1026,4.264818,1040.189085,SSH,11
147.232.190.252,22,61.72.254.83,33588,TCP,2088886.000000,2439,208888.600000,53.000000,373106.000000,243,66,1026,4.787241,1167.607998,SSH,11
147.232.190.252,22,61.72.254.83,43317,TCP,1895641.000000,2439,189564.100000,51.000000,341219.000000,243,66,1026,5.275260,1286.636024,SSH,11
147.232.190.252,22,61.72.254.83,49205,TCP,2137175.000000,2439,213717.500000,41.000000,381669.000000,243,66,1026,4.679074,1141.226151,Amazon,19
147.232.190.252,22,61.72.254.83,34364,TCP,1768593.000000,2439,176859.300000,42.000000,320286.000000,243,66,1026,5.654212,1379.062339,SSH,11
147.232.190.252,22,61.72.254.83,49208,TCP,1893279.000000,2439,189327.900000,11.000000,341339.000000,243,66,1026,5.281842,1288.241194,SSH,11
147.232.190.252,22,61.72.254.83,34360,TCP,1813619.000000,2439,181361.900000,64.000000,327539.000000,243,66,1026,5.513837,1344.824905,SSH,11
147.232.190.252,22,61.72.254.83,60727,TCP,1975909.000000,2439,197590.900000,43.000000,354405.000000,243,66,1026,5.060962,1234.368587,SSH,11
147.232.190.252,22,61.72.254.83,38200,TCP,1891789.000000,2439,189178.900000,96.000000,340136.000000,243,66,1026,5.286002,1289.255831,SSH,11
147.232.190.252,22,61.72.254.83,42552,TCP,1743552.000000,2439,174355.200000,32.000000,315956.000000,243,66,1026,5.735418,1398.868517,SSH,11
147.232.190.252,22,61.72.254.83,53051,TCP,1794411.000000,2439,179441.100000,91.000000,323575.000000,243,66,1026,5.572859,1359.220379,SSH,11
147.232.190.252,22,61.72.254.83,60984,TCP,1942588.000000,2439,194258.800000,51.000000,348724.000000,243,66,1026,5.147772,1255.541576,SSH,11
147.232.190.252,22,61.72.254.83,51257,TCP,2345723.000000,2439,234572.300000,53.000000,416273.000000,243,66,1026,4.263078,1039.764712,SSH,11
147.232.190.252,22,61.72.254.83,59961,TCP,1892825.000000,2439,189282.500000,46.000000,340523.000000,243,66,1026,5.283109,1288.550183,SSH,11
147.232.190.252,22,61.72.254.83,33596,TCP,1811738.000000,2439,181173.800000,40.000000,326809.000000,243,66,1026,5.519562,1346.221142,SSH,11
147.232.190.252,22,61.72.254.83,52820,TCP,1924064.000000,2439,192406.400000,56.000000,345776.000000,243,66,1026,5.197332,1267.629351,SSH,11
147.232.190.252,22,61.72.254.83,39244,TCP,1820567.000000,2439,182056.700000,89.000000,328809.000000,243,66,1026,5.492794,1339.692524,SSH,11
147.232.190.252,22,61.72.254.83,43842,TCP,2231184.000000,1547,223118.400000,38.000000,347088.000000,154,66,786,4.481925,693.353843,SSH,11
147.232.190.252,22,61.72.254.83,36672,TCP,1794159.000000,2439,179415.900000,19.000000,323648.000000,243,66,1026,5.573642,1359.411290,SSH,11
147.232.190.252,22,61.72.254.83,48700,TCP,1805353.000000,2439,180535.300000,43.000000,327243.000000,243,66,1026,5.539083,1350.982329,SSH,11
147.232.190.252,22,61.72.254.83,37436,TCP,1832221.000000,2439,183222.100000,63.000000,330791.000000,243,66,1026,5.457857,1331.171294,SSH,11
147.232.190.252,22,61.72.254.83,53308,TCP,2083559.000000,2439,208355.900000,48.000000,372429.000000,243,66,1026,4.799480,1170.593201,SSH,11
147.232.190.252,22,61.72.254.83,60476,TCP,1876672.000000,2439,187667.200000,81.000000,337744.000000,243,66,1026,5.328582,1299.641067,SSH,11
147.232.190.252,22,61.72.254.83,52285,TCP,1749705.000000,2439,174970.500000,33.000000,316278.000000,243,66,1026,5.715249,1393.949266,SSH,11
147.232.190.252,22,61.72.254.83,36928,TCP,1813986.000000,2439,181398.600000,49.000000,327661.000000,243,66,1026,5.512722,1344.552825,SSH,11
147.232.190.252,22,61.72.254.83,57159,TCP,1942642.000000,2439,194264.200000,34.000000,348420.000000,243,66,1026,5.147629,1255.506676,SSH,11
147.232.190.252,22,61.72.254.83,55363,TCP,1788593.000000,2439,178859.300000,27.000000,323595.000000,243,66,1026,5.590987,1363.641700,SSH,11
147.232.190.252,22,61.72.254.83,44098,TCP,2136452.000000,2439,213645.200000,33.000000,381648.000000,243,66,1026,4.680657,1141.612355,SSH,11
147.232.190.252,22,61.72.254.83,45635,TCP,1807859.000000,2439,180785.900000,42.000000,326305.000000,243,66,1026,5.531405,1349.109637,SSH,11
147.232.190.252,22,61.72.254.83,39751,TCP,1735787.000000,2439,173578.700000,4.000000,314630.000000,243,66,1026,5.761076,1405.126320,SSH,11
147.232.190.252,22,61.72.254.83,58437,TCP,1926080.000000,2439,192608.000000,36.000000,345860.000000,243,66,1026,5.191892,1266.302542,SSH,11
147.232.190.252,22,61.72.254.83,40260,TCP,2155698.000000,2439,215569.800000,39.000000,384575.000000,243,66,1026,4.638869,1131.420078,SSH,11
147.232.190.252,22,61.72.254.83,56902,TCP,1942212.000000,2439,194221.200000,4.000000,348607.000000,243,66,1026,5.148769,1255.784641,SSH,11
147.232.190.252,22,61.72.254.83,39498,TCP,1894606.000000,2439,189460.600000,38.000000,340850.000000,243,66,1026,5.278142,1287.338898,SSH,11
147.232.190.252,22,61.72.254.83,55113,TCP,1940486.000000,2439,194048.600000,45.000000,348227.000000,243,66,1026,5.153348,1256.901622,SSH,11
147.232.190.252,22,61.72.254.83,44106,TCP,1813095.000000,2439,181309.500000,37.000000,327392.000000,243,66,1026,5.515431,1345.213571,SSH,11
147.232.190.252,22,61.72.254.83,58954,TCP,1741624.000000,2439,174162.400000,30.000000,315210.000000,243,66,1026,5.741767,1400.417082,SSH,11
147.232.190.252,22,61.72.254.83,37709,TCP,1784556.000000,2439,178455.600000,48.000000,322779.000000,243,66,1026,5.603635,1366.726513,SSH,11
147.232.190.252,22,61.72.254.83,45391,TCP,1809749.000000,2439,180974.900000,35.000000,326380.000000,243,66,1026,5.525628,1347.700703,SSH,11
147.232.190.252,22,61.72.254.83,34639,TCP,2153976.000000,2439,215397.600000,77.000000,384256.000000,243,66,1026,4.642577,1132.324594,SSH,11
147.232.190.252,22,61.72.254.83,32847,TCP,1870995.000000,2439,187099.500000,178.000000,336791.000000,243,66,1026,5.344750,1303.584456,SSH,11
147.232.190.252,22,61.72.254.83,40269,TCP,1941697.000000,2439,194169.700000,2.000000,348270.000000,243,66,1026,5.150134,1256.117716,SSH,11
147.232.190.252,22,61.72.254.83,38993,TCP,1941157.000000,2439,194115.700000,38.000000,348729.000000,243,66,1026,5.151567,1256.467148,SSH,11
147.232.190.252,22,61.72.254.83,39760,TCP,1957847.000000,2439,195784.700000,38.000000,351207.000000,243,66,1026,5.107651,1245.756180,SSH,11
147.232.190.252,22,61.72.254.83,33104,TCP,1958179.000000,2439,195817.900000,32.000000,351176.000000,243,66,1026,5.106785,1245.544968,SSH,11
147.232.190.252,22,61.72.254.83,56145,TCP,1924692.000000,2439,192469.200000,3.000000,345885.000000,243,66,1026,5.195636,1267.215742,SSH,11
147.232.190.252,22,61.72.254.83,44370,TCP,2109819.000000,2439,210981.900000,22.000000,376470.000000,243,66,1026,4.739743,1156.023337,SSH,11
147.232.190.252,22,61.72.254.83,50771,TCP,2132326.000000,2439,213232.600000,44.000000,380208.000000,243,66,1026,4.689714,1143.821348,SSH,11
147.232.190.252,22,61.72.254.83,35923,TCP,1896388.000000,2439,189638.800000,36.000000,341451.000000,243,66,1026,5.273182,1286.129210,SSH,11
147.232.190.252,22,61.72.254.83,45140,TCP,1833543.000000,2439,183354.300000,37.000000,330238.000000,243,66,1026,5.453922,1330.211509,SSH,11
147.232.190.252,22,61.72.254.83,55128,TCP,1806476.000000,2439,180647.600000,100.000000,326269.000000,243,66,1026,5.535640,1350.142487,SSH,11
147.232.190.252,22,61.72.254.83,52568,TCP,1794442.000000,2439,179444.200000,25.000000,324048.000000,243,66,1026,5.572763,1359.196898,SSH,11
147.232.190.252,22,61.72.254.83,52823,TCP,1928373.000000,2439,192837.300000,98.000000,346616.000000,243,66,1026,5.185719,1264.796800,SSH,11
147.232.190.252,22,61.72.254.83,55381,TCP,1924998.000000,2439,192499.800000,87.000000,345772.000000,243,66,1026,5.194811,1267.014303,SSH,11
147.232.190.252,22,61.72.254.83,45400,TCP,1837520.000000,2439,183752.000000,50.000000,330752.000000,243,66,1026,5.442118,1327.332492,SSH,11
147.232.190.252,22,61.72.254.83,38747,TCP,1794159.000000,2439,179415.900000,34.000000,323639.000000,243,66,1026,5.573642,1359.411290,SSH,11
147.232.190.252,22,61.72.254.83,60248,TCP,1895839.000000,2439,189583.900000,32.000000,340797.000000,243,66,1026,5.274710,1286.501649,SSH,11
147.232.190.252,22,61.72.254.83,36186,TCP,1997136.000000,2439,199713.600000,36.000000,358154.000000,243,66,1026,5.007170,1221.248828,SSH,11
147.232.190.252,22,61.72.254.83,34650,TCP,1941318.000000,2439,194131.800000,50.000000,349002.000000,243,66,1026,5.151140,1256.362945,SSH,11
147.232.190.252,22,61.72.254.83,47966,TCP,1768244.000000,2439,176824.400000,35.000000,321039.000000,243,66,1026,5.655328,1379.334526,SSH,11
147.232.190.252,22,61.72.254.83,36957,TCP,1923592.000000,2439,192359.200000,45.000000,345668.000000,243,66,1026,5.198608,1267.940395,SSH,11
147.232.190.252,22,61.72.254.83,34908,TCP,2136054.000000,2439,213605.400000,5.000000,380770.000000,243,66,1026,4.681530,1141.825066,SSH,11
147.232.190.252,22,61.72.254.83,53853,TCP,1827077.000000,2439,182707.700000,5.000000,328067.000000,243,66,1026,5.473223,1334.919108,SSH,11
147.232.190.252,22,61.72.254.83,53854,TCP,1896077.000000,2439,189607.700000,50.000000,341900.000000,243,66,1026,5.274047,1286.340164,SSH,11
147.232.190.252,22,61.72.254.83,45680,TCP,2089753.000000,2439,208975.300000,2.000000,373397.000000,243,66,1026,4.785255,1167.123579,SSH,11
147.232.190.252,22,61.72.254.83,50540,TCP,1959611.000000,2439,195961.100000,48.000000,352123.000000,243,66,1026,5.103054,1244.634777,SSH,11
147.232.190.252,22,61.72.254.83,52842,TCP,1795827.000000,2439,179582.700000,39.000000,324155.000000,243,66,1026,5.568465,1358.148641,SSH,11
147.232.190.252,22,61.72.254.83,36449,TCP,1807966.000000,2439,180796.600000,41.000000,326695.000000,243,66,1026,5.531077,1349.029794,SSH,11
147.232.190.252,22,61.72.254.83,40042,TCP,1761936.000000,2439,176193.600000,28.000000,318296.000000,243,66,1026,5.675575,1384.272755,SSH,11
147.232.190.252,22,61.72.254.83,59237,TCP,1959214.000000,2439,195921.400000,40.000000,351699.000000,243,66,1026,5.104088,1244.886980,SSH,11
147.232.190.252,22,61.72.254.83,57954,TCP,1905127.000000,2439,190512.700000,42.000000,342196.000000,243,66,1026,5.248994,1280.229612,SSH,11
147.232.190.252,22,61.72.254.83,51813,TCP,1942811.000000,2439,194281.100000,36.000000,351110.000000,243,66,1026,5.147181,1255.397463,SSH,11
147.232.190.252,22,61.72.254.83,59491,TCP,2107831.000000,2439,210783.100000,30.000000,377670.000000,243,66,1026,4.744213,1157.113640,SSH,11
147.232.190.252,22,61.72.254.83,33386,TCP,1773782.000000,2439,177378.200000,4.000000,320930.000000,243,66,1026,5.637671,1375.028047,SSH,11
147.232.190.252,22,61.72.254.83,36199,TCP,1944125.000000,2439,194412.500000,50.000000,351019.000000,243,66,1026,5.143702,1254.548962,SSH,11
147.232.190.252,22,61.72.254.83,52326,TCP,2152540.000000,2439,215254.000000,2.000000,381321.000000,243,66,1026,4.645674,1133.079989,SSH,11
147.232.190.252,22,61.72.254.83,42600,TCP,2167413.000000,2439,216741.300000,54.000000,386376.000000,243,66,1026,4.613795,1125.304684,SSH,11
147.232.190.252,22,61.72.254.83,60519,TCP,1741847.000000,2439,174184.700000,77.000000,315594.000000,243,66,1026,5.741032,1400.237794,SSH,11
147.232.190.252,22,61.72.254.83,57450,TCP,1831346.000000,2439,183134.600000,25.000000,330054.000000,243,66,1026,5.460465,1331.807315,SSH,11
147.232.190.252,22,61.72.254.83,58730,TCP,1896644.000000,2439,189664.400000,37.000000,341903.000000,243,66,1026,5.272471,1285.955614,SSH,11
147.232.190.252,22,61.72.254.83,51822,TCP,1795466.000000,2439,179546.600000,35.000000,324728.000000,243,66,1026,5.569585,1358.421713,SSH,11
147.232.190.252,22,61.72.254.83,43630,TCP,1830966.000000,2439,183096.600000,37.000000,330495.000000,243,66,1026,5.461598,1332.083720,SSH,11
147.232.190.252,22,61.72.254.83,37230,TCP,1816507.000000,2439,181650.700000,50.000000,327683.000000,243,66,1026,5.505071,1342.686816,SSH,11
147.232.190.252,22,61.72.254.83,40813,TCP,2137090.000000,2439,213709.000000,69.000000,381076.000000,243,66,1026,4.679260,1141.271542,SSH,11
147.232.190.252,22,61.72.254.83,41326,TCP,1941030.000000,2439,194103.000000,38.000000,348467.000000,243,66,1026,5.151904,1256.549358,SSH,11
147.232.190.252,22,61.72.254.83,39535,TCP,1789220.000000,2439,178922.000000,21.000000,323731.000000,243,66,1026,5.589028,1363.163837,SSH,11
147.232.190.252,22,61.72.254.83,41074,TCP,1924425.000000,2439,192442.500000,58.000000,345973.000000,243,66,1026,5.196357,1267.391559,SSH,11
147.232.190.252,22,61.72.254.83,44145,TCP,1926479.000000,2439,192647.900000,32.000000,345844.000000,243,66,1026,5.190817,1266.040273,SSH,11
147.232.190.252,22,61.72.254.83,60016,TCP,1742720.000000,2439,174272.000000,82.000000,315374.000000,243,66,1026,5.738156,1399.536357,SSH,11
147.232.190.252,22,61.72.254.83,54897,TCP,1741826.000000,2439,174182.600000,55.000000,315312.000000,243,66,1026,5.741102,1400.254675,SSH,11
147.232.190.252,123,147.231.100.5,123,UDP,594999944.000000,900,59499994.400000,10000000.000000,67000076.000000,90,90,90,0.016807,1.512605,Amazon,19
147.232.190.252,22,61.72.254.83,47852,TCP,2137482.000000,2439,213748.200000,34.000000,381398.000000,243,66,1026,4.678402,1141.062241,SSH,11
147.232.190.252,22,61.72.254.83,50345,TCP,1924455.000000,2439,192445.500000,50.000000,345924.000000,243,66,1026,5.196276,1267.371801,SSH,11
147.232.190.252,22,61.72.254.83,40836,TCP,1942511.000000,2439,194251.100000,67.000000,348612.000000,243,66,1026,5.147976,1255.591345,SSH,11
147.232.190.252,22,61.72.254.83,39029,TCP,1736191.000000,2439,173619.100000,94.000000,314286.000000,243,66,1026,5.759735,1404.799357,SSH,11
147.232.190.252,22,61.72.254.83,38516,TCP,2341714.000000,2439,234171.400000,58.000000,415474.000000,243,66,1026,4.270376,1041.544783,SSH,11
147.232.190.252,22,61.72.254.83,43392,TCP,1940415.000000,2439,194041.500000,24.000000,348054.000000,243,66,1026,5.153537,1256.947612,SSH,11
147.232.190.252,22,61.72.254.83,37498,TCP,1977667.000000,2439,197766.700000,64.000000,354386.000000,243,66,1026,5.056463,1233.271324,SSH,11
147.232.190.252,22,61.72.254.83,57206,TCP,1941767.000000,2439,194176.700000,40.000000,348585.000000,243,66,1026,5.149948,1256.072433,SSH,11
147.232.190.252,22,61.72.254.83,46966,TCP,1940296.000000,2439,194029.600000,8.000000,348132.000000,243,66,1026,5.153853,1257.024701,SSH,11
147.232.190.252,22,61.72.254.83,38263,TCP,2156008.000000,2439,215600.800000,43.000000,384597.000000,243,66,1026,4.638202,1131.257398,SSH,11
147.232.190.252,22,61.72.254.83,37239,TCP,1941361.000000,2439,194136.100000,33.000000,348514.000000,243,66,1026,5.151025,1256.335117,SSH,11
147.232.190.252,22,61.72.254.83,46200,TCP,1941693.000000,2439,194169.300000,66.000000,348195.000000,243,66,1026,5.150145,1256.120303,SSH,11
147.232.190.252,22,61.72.254.83,55674,TCP,1762474.000000,2439,176247.400000,2.000000,318640.000000,243,66,1026,5.673843,1383.850201,SSH,11
147.232.190.252,22,61.72.254.83,44924,TCP,1892272.000000,2439,189227.200000,15.000000,340283.000000,243,66,1026,5.284653,1288.926750,SSH,11
147.232.190.252,22,61.72.254.83,42107,TCP,1971460.000000,2439,197146.000000,48.000000,353098.000000,243,66,1026,5.072383,1237.154190,SSH,11
147.232.190.252,22,61.72.254.83,46207,TCP,1909168.000000,2439,190916.800000,31.000000,345310.000000,243,66,1026,5.237884,1277.519841,SSH,11
147.232.190.252,22,61.72.254.83,56444,TCP,1748886.000000,2439,174888.600000,44.000000,317239.000000,243,66,1026,5.717926,1394.602050,SSH,11
147.232.190.252,22,61.72.254.83,47996,TCP,2138193.000000,2439,213819.300000,28.000000,381485.000000,243,66,1026,4.676846,1140.682810,SSH,11
147.232.190.252,22,61.72.254.83,44413,TCP,1805456.000000,2439,180545.600000,43.000000,325607.000000,243,66,1026,5.538767,1350.905256,SSH,11
147.232.190.252,22,61.72.254.83,60033,TCP,1972751.000000,2439,197275.100000,46.000000,353973.000000,243,66,1026,5.069063,1236.344577,SSH,11
147.232.190.252,22,61.72.254.83,50049,TCP,1761983.000000,2439,176198.300000,35.000000,318683.000000,243,66,1026,5.675424,1384.235830,SSH,11
147.232.190.252,22,61.72.254.83,44929,TCP,1819146.000000,2439,181914.600000,38.000000,328451.000000,243,66,1026,5.497085,1340.739006,SSH,11
147.232.190.252,22,61.72.254.83,50561,TCP,1976053.000000,2439,197605.300000,37.000000,354187.000000,243,66,1026,5.060593,1234.278635,SSH,11
147.232.190.252,22,61.72.254.83,51074,TCP,1929241.000000,2439,192924.100000,48.000000,346460.000000,243,66,1026,5.183386,1264.227746,SSH,11
147.232.190.252,22,61.72.254.83,45954,TCP,1942045.000000,2439,194204.500000,69.000000,348634.000000,243,66,1026,5.149211,1255.892629,SSH,11
147.232.190.252,22,61.72.254.83,34948,TCP,2084868.000000,2439,208486.800000,26.000000,371741.000000,243,66,1026,4.796467,1169.858236,SSH,11
147.232.190.252,22,61.72.254.83,53891,TCP,1789272.000000,2439,178927.200000,37.000000,323190.000000,243,66,1026,5.588865,1363.124220,SSH,11
147.232.190.252,22,61.72.254.83,41603,TCP,1959133.000000,2439,195913.300000,37.000000,351811.000000,243,66,1026,5.104299,1244.938450,SSH,11
147.232.190.252,22,61.72.254.83,48540,TCP,2251676.000000,1787,225167.600000,6.000000,351262.000000,178,66,1026,4.441136,793.631055,SSH,11
147.232.190.252,22,61.72.254.83,53137,TCP,1896094.000000,2439,189609.400000,24.000000,341037.000000,243,66,1026,5.274000,1286.328631,SSH,11
